timestamp,cpu,mem,disk,process_info
2025-10-01 15:34:13,79.4,55.5,77.9,0|System Idle Process|294.2|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.19140625;12944|MsMpEng.exe|0.0|290.62890625;15420|Code.exe|0.0|300.37890625;15660|chrome.exe|89.7|586.03125;20096|python3.11.exe|102.5|149.1796875
2025-10-01 15:34:17,62.2,55.5,77.9,0|System Idle Process|180.8|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.19140625;12944|MsMpEng.exe|2.0|290.64453125;15420|Code.exe|0.0|300.56640625;15660|chrome.exe|127.6|600.0546875;20096|python3.11.exe|30.8|148.9921875
2025-10-01 15:34:17,88.0,55.1,77.9,0|System Idle Process|176.3|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.19140625;12944|MsMpEng.exe|0.0|290.64453125;15420|Code.exe|0.0|300.56640625;15660|chrome.exe|126.6|602.18359375;20096|python3.11.exe|93.8|148.9921875
2025-10-01 15:34:18,91.4,55.1,77.9,0|System Idle Process|165.7|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.19140625;8596|chrome.exe|61.2|136.18359375;11620|dwm.exe|41.7|61.671875;12944|MsMpEng.exe|2.2|290.64453125;15420|Code.exe|0.0|300.62109375;15660|chrome.exe|120.0|602.9921875;20096|python3.11.exe|65.9|149.24609375
2025-10-01 15:34:22,54.3,55.1,77.9,0|System Idle Process|151.7|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.19140625;12944|MsMpEng.exe|1.0|273.328125;15420|Code.exe|0.3|300.85546875;15660|chrome.exe|147.7|596.62890625;20096|python3.11.exe|32.5|149.1953125
2025-10-01 15:34:23,35.4,55.2,77.9,0|System Idle Process|96.6|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.19140625;8596|chrome.exe|75.7|150.56640625;11620|dwm.exe|93.9|61.671875;12944|MsMpEng.exe|0.0|274.50390625;15420|Code.exe|0.0|301.16796875;15660|chrome.exe|87.5|596.60546875;20096|python3.11.exe|71.9|149.1953125
2025-10-01 15:34:23,41.4,55.3,77.9,0|System Idle Process|21.3|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.19140625;11620|dwm.exe|25.8|61.671875;12944|MsMpEng.exe|0.0|274.50390625;15420|Code.exe|0.0|301.16796875;15660|chrome.exe|20.7|596.609375;20096|python3.11.exe|96.3|149.1953125
2025-10-01 15:34:27,43.3,55.1,77.9,0|System Idle Process|264.6|0.0078125;260|Code.exe|0.4|543.16796875;1792|MemCompression|0.0|395.0703125;12944|MsMpEng.exe|2.8|283.3828125;15420|Code.exe|0.4|301.31640625;15660|chrome.exe|21.7|594.00390625;20096|python3.11.exe|30.0|149.24609375
2025-10-01 15:34:28,27.0,55.0,77.9,0|System Idle Process|227.5|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.0703125;12944|MsMpEng.exe|0.0|283.3828125;15420|Code.exe|0.0|301.31640625;15660|chrome.exe|37.0|594.05078125;20096|python3.11.exe|92.1|149.24609375
2025-10-01 15:34:28,36.7,55.0,77.9,0|System Idle Process|209.8|0.0078125;260|Code.exe|0.0|543.16796875;1792|MemCompression|0.0|395.0703125;12944|MsMpEng.exe|0.0|283.38671875;15420|Code.exe|0.0|301.31640625;15660|chrome.exe|3.3|594.07421875;20096|python3.11.exe|99.9|149.5
2025-10-01 15:34:32,41.5,54.9,77.9,0|System Idle Process|268.1|0.0078125;260|Code.exe|0.0|543.171875;1792|MemCompression|0.0|395.0703125;12944|MsMpEng.exe|1.7|283.48046875;15420|Code.exe|0.0|301.4765625;15660|chrome.exe|30.5|593.8359375;20096|python3.11.exe|30.0|149.35546875
2025-10-01 15:34:33,25.8,55.0,77.9,0|System Idle Process|269.2|0.0078125;260|Code.exe|0.0|543.171875;1792|MemCompression|0.0|395.0703125;12944|MsMpEng.exe|0.0|283.48046875;15420|Code.exe|0.0|301.4765625;15660|chrome.exe|97.7|594.88671875;20096|python3.11.exe|88.7|149.3671875
2025-10-01 15:34:33,26.5,55.0,77.9,0|System Idle Process|194.7|0.0078125;260|Code.exe|0.0|543.171875;1792|MemCompression|0.0|395.0703125;12944|MsMpEng.exe|0.0|283.48046875;15420|Code.exe|0.0|301.4765625;15660|chrome.exe|0.0|594.88671875;20096|python3.11.exe|99.9|149.62109375
2025-10-01 15:34:38,76.5,55.2,77.9,0|System Idle Process|327.3|0.0078125;260|Code.exe|0.0|543.1796875;1792|MemCompression|0.0|395.0703125;12944|MsMpEng.exe|1.2|283.5;15420|Code.exe|0.0|301.61328125;15660|chrome.exe|30.3|595.84375;20096|python3.11.exe|33.3|149.43359375
2025-10-01 15:34:39,71.3,55.3,77.9,0|System Idle Process|100.1|0.0078125;260|Code.exe|0.0|543.1796875;1792|MemCompression|0.0|394.94921875;12944|MsMpEng.exe|0.0|283.5859375;15420|Code.exe|0.0|301.61328125;15660|chrome.exe|197.0|601.32421875;20096|python3.11.exe|83.0|149.43359375
2025-10-01 15:34:39,78.2,55.3,77.9,0|System Idle Process|100.0|0.0078125;260|Code.exe|0.0|543.1796875;1792|MemCompression|0.0|394.94921875;12944|MsMpEng.exe|3.0|283.58984375;15420|Code.exe|0.0|301.6484375;15660|chrome.exe|121.9|601.55859375;20096|python3.11.exe|91.2|150.2734375
2025-10-01 15:34:43,87.8,55.0,77.9,0|System Idle Process|111.6|0.0078125;260|Code.exe|0.7|543.1796875;1792|MemCompression|0.0|394.9140625;12944|MsMpEng.exe|1.2|283.59375;15420|Code.exe|24.3|303.12109375;15660|chrome.exe|121.2|598.84765625;20096|python3.11.exe|29.5|149.62890625
2025-10-01 15:34:44,68.8,55.0,77.9,0|System Idle Process|87.5|0.0078125;260|Code.exe|0.0|543.1796875;1792|MemCompression|0.0|394.9140625;11620|dwm.exe|26.1|61.66015625;12944|MsMpEng.exe|6.1|284.8671875;15420|Code.exe|80.0|305.296875;15660|chrome.exe|67.7|530.86328125;20096|python3.11.exe|76.1|149.62890625
2025-10-01 15:34:45,58.2,54.9,77.9,0|System Idle Process|44.6|0.0078125;260|Code.exe|8.2|543.0859375;1792|MemCompression|0.0|394.9140625;2924|Code.exe|34.8|147.3828125;11620|dwm.exe|27.1|61.66015625;12944|MsMpEng.exe|4.3|284.8828125;15420|Code.exe|57.1|305.44140625;15660|chrome.exe|26.5|527.89453125;20096|python3.11.exe|91.4|150.28515625
2025-10-01 15:34:51,85.4,55.1,77.9,0|System Idle Process|180.6|0.0078125;260|Code.exe|0.4|543.15234375;1792|MemCompression|0.0|394.90625;12944|MsMpEng.exe|3.8|284.93359375;15420|Code.exe|44.2|302.31640625;15660|chrome.exe|47.9|470.08203125;20096|python3.11.exe|37.6|149.74609375
2025-10-01 15:34:51,85.4,55.1,77.9,260|Code.exe|62.0|544.21484375;1792|MemCompression|0.0|394.90625;2924|Code.exe|32.1|165.08203125;12944|MsMpEng.exe|0.0|284.93359375;15420|Code.exe|5.9|302.31640625;15660|chrome.exe|95.0|470.08203125;20096|python3.11.exe|89.0|149.74609375
2025-10-01 15:34:51,91.8,55.3,77.9,260|Code.exe|91.5|555.67578125;1792|MemCompression|0.0|394.90625;12944|MsMpEng.exe|2.2|284.93359375;15420|Code.exe|4.4|302.3359375;15660|chrome.exe|93.0|470.08203125;20096|python3.11.exe|85.3|149.74609375
2025-10-01 15:34:57,68.1,56.1,77.9,260|Code.exe|120.9|650.66015625;1792|MemCompression|0.0|394.88671875;12944|MsMpEng.exe|1.7|285.4296875;15420|Code.exe|11.8|302.72265625;15660|chrome.exe|109.8|475.99609375;20096|python3.11.exe|42.0|149.890625;20976|msedge.exe|31.0|192.91015625
2025-10-01 15:34:57,60.5,56.1,77.9,260|Code.exe|61.3|650.6796875;1792|MemCompression|0.0|394.87890625;12944|MsMpEng.exe|0.0|285.4296875;15420|Code.exe|5.0|302.72265625;15660|chrome.exe|275.4|478.49609375;20096|python3.11.exe|75.0|149.890625
2025-10-01 15:34:58,62.4,56.1,77.9,0|System Idle Process|42.9|0.0078125;260|Code.exe|46.9|651.25390625;1792|MemCompression|0.0|394.87890625;12944|MsMpEng.exe|0.0|285.4296875;15420|Code.exe|0.0|302.70703125;15660|chrome.exe|162.5|480.2265625;20096|python3.11.exe|89.2|149.890625
2025-10-01 15:35:02,29.2,56.5,77.9,0|System Idle Process|135.8|0.0078125;260|Code.exe|0.3|651.2734375;1792|MemCompression|0.0|394.87890625;11620|dwm.exe|24.3|61.6640625;12944|MsMpEng.exe|1.9|285.4609375;15420|Code.exe|0.0|302.86328125;15660|chrome.exe|128.7|540.95703125;20096|python3.11.exe|25.7|149.98046875;20976|msedge.exe|24.6|202.8203125
2025-10-01 15:35:02,33.2,56.4,77.9,0|System Idle Process|50.0|0.0078125;260|Code.exe|0.0|651.2734375;1792|MemCompression|0.0|394.87890625;12944|MsMpEng.exe|0.0|285.4609375;15420|Code.exe|0.0|302.86328125;15660|chrome.exe|0.0|540.95703125;20096|python3.11.exe|95.6|149.98046875;20976|msedge.exe|13.0|202.83203125
2025-10-01 15:35:03,37.1,56.5,77.9,0|System Idle Process|282.1|0.0078125;260|Code.exe|0.0|651.2734375;1792|MemCompression|0.0|394.87890625;12944|MsMpEng.exe|0.0|285.4609375;15420|Code.exe|0.0|302.8984375;15660|chrome.exe|0.0|540.95703125;20096|python3.11.exe|100.0|149.98046875;20976|msedge.exe|0.0|202.83203125
2025-10-01 15:35:07,26.5,56.2,77.9,0|System Idle Process|296.9|0.0078125;260|Code.exe|0.0|651.28515625;1792|MemCompression|0.0|394.87890625;12944|MsMpEng.exe|2.0|285.46875;15420|Code.exe|0.0|303.125;15660|chrome.exe|0.0|540.95703125;20096|python3.11.exe|26.7|150.11328125;20976|msedge.exe|26.7|208.484375
2025-10-01 15:35:07,34.2,56.2,77.9,0|System Idle Process|268.2|0.0078125;260|Code.exe|0.0|651.28515625;1792|MemCompression|0.0|394.87890625;12944|MsMpEng.exe|0.0|285.46875;15420|Code.exe|0.0|303.125;15660|chrome.exe|0.0|540.95703125;20096|python3.11.exe|80.9|150.11328125;20976|msedge.exe|8.5|208.48828125
2025-10-01 15:35:08,36.0,56.2,77.9,0|System Idle Process|285.6|0.0078125;260|Code.exe|0.0|651.28515625;1792|MemCompression|0.0|394.87890625;12944|MsMpEng.exe|0.0|285.46875;15420|Code.exe|0.0|303.125;15660|chrome.exe|0.0|540.95703125;20096|python3.11.exe|103.0|150.3671875;20976|msedge.exe|0.0|208.49609375
2025-10-01 15:35:12,77.7,55.7,77.9,0|System Idle Process|272.5|0.0078125;260|Code.exe|0.8|651.30078125;1792|MemCompression|0.0|394.88671875;12944|MsMpEng.exe|2.1|285.46875;15420|Code.exe|0.0|303.28125;15660|chrome.exe|0.0|540.453125;20096|python3.11.exe|27.0|150.22265625;20976|msedge.exe|45.1|186.1953125
2025-10-01 15:35:12,47.1,55.7,77.9,0|System Idle Process|225.0|0.0078125;260|Code.exe|0.0|651.30078125;1792|MemCompression|0.0|394.88671875;11620|dwm.exe|38.3|61.6640625;12944|MsMpEng.exe|0.0|285.46875;15420|Code.exe|0.0|303.28125;15660|chrome.exe|0.0|540.453125;18356|msedge.exe|70.8|167.125;18692|msedge.exe|74.5|106.87890625;20096|python3.11.exe|52.0|150.2265625;20976|msedge.exe|46.0|181.4296875
2025-10-01 15:35:13,62.0,55.8,77.9,0|System Idle Process|78.5|0.0078125;260|Code.exe|0.0|651.30078125;1792|MemCompression|0.0|394.88671875;11620|dwm.exe|37.5|61.6640625;12944|MsMpEng.exe|0.0|285.46875;15420|Code.exe|0.0|303.3359375;15660|chrome.exe|0.0|540.453125;18356|msedge.exe|35.9|167.125;20096|python3.11.exe|77.8|150.48046875;20976|msedge.exe|25.0|181.4375
2025-10-01 15:35:17,39.4,55.9,77.9,0|System Idle Process|201.2|0.0078125;260|Code.exe|0.0|651.31640625;1792|MemCompression|0.0|394.88671875;11620|dwm.exe|34.0|61.66015625;12944|MsMpEng.exe|1.2|285.47265625;15420|Code.exe|0.0|303.41015625;15660|chrome.exe|0.0|540.453125;18356|msedge.exe|30.0|167.125;18692|msedge.exe|38.1|118.734375;20976|msedge.exe|50.0|195.06640625
2025-10-01 15:35:17,63.0,56.2,77.9,0|System Idle Process|93.2|0.0078125;260|Code.exe|0.0|651.31640625;1792|MemCompression|0.0|394.88671875;12944|MsMpEng.exe|0.0|285.47265625;15420|Code.exe|0.0|303.41015625;15660|chrome.exe|0.0|540.453125;19044|msedge.exe|27.8|166.484375;20096|python3.11.exe|99.9|150.3359375
2025-10-01 15:35:18,62.3,56.3,77.9,0|System Idle Process|260.9|0.0078125;260|Code.exe|0.0|651.31640625;1792|MemCompression|0.0|394.88671875;12944|MsMpEng.exe|0.0|285.47265625;15420|Code.exe|0.0|303.41015625;15660|chrome.exe|0.0|540.453125;18692|msedge.exe|21.7|120.06640625;20096|python3.11.exe|80.9|150.58984375;20976|msedge.exe|78.8|208.49609375
2025-10-01 15:35:22,66.5,56.1,77.9,0|System Idle Process|214.0|0.0078125;260|Code.exe|0.0|651.328125;1792|MemCompression|0.0|394.88671875;11620|dwm.exe|24.0|61.6640625;12944|MsMpEng.exe|2.7|273.36328125;15420|Code.exe|0.4|302.02734375;15660|chrome.exe|0.0|540.453125;18692|msedge.exe|21.6|137.29296875;20096|python3.11.exe|25.2|150.4375;20976|msedge.exe|68.5|224.2890625
2025-10-01 15:35:23,34.0,56.2,77.9,0|System Idle Process|158.2|0.0078125;260|Code.exe|0.0|651.328125;1792|MemCompression|0.0|394.88671875;11620|dwm.exe|102.2|61.6640625;12944|MsMpEng.exe|0.0|273.36328125;15420|Code.exe|0.0|302.02734375;15660|chrome.exe|0.0|540.45703125;18692|msedge.exe|68.1|137.296875;20096|python3.11.exe|59.6|150.4375;20976|msedge.exe|93.7|224.32421875
2025-10-01 15:35:23,38.4,56.3,77.9,260|Code.exe|0.0|651.328125;1792|MemCompression|0.0|394.88671875;12944|MsMpEng.exe|0.0|273.36328125;15420|Code.exe|0.0|302.02734375;15660|chrome.exe|0.0|540.45703125;20096|python3.11.exe|99.8|150.7578125;20976|msedge.exe|7.7|224.328125
2025-10-01 15:35:27,37.5,56.3,77.9,0|System Idle Process|205.2|0.0078125;260|Code.exe|0.0|651.34375;1792|MemCompression|0.0|394.8828125;11620|dwm.exe|26.3|61.6640625;12944|MsMpEng.exe|2.5|282.28125;15420|Code.exe|0.0|302.1875;15660|chrome.exe|0.4|540.45703125;18692|msedge.exe|29.1|137.16796875;19044|msedge.exe|20.7|167.9453125;20096|python3.11.exe|29.3|150.515625;20976|msedge.exe|50.0|222.31640625
2025-10-01 15:35:28,53.5,56.3,77.9,0|System Idle Process|227.5|0.0078125;260|Code.exe|0.0|651.34375;1792|MemCompression|0.0|394.8828125;11620|dwm.exe|21.6|61.6640625;12944|MsMpEng.exe|0.0|282.28125;15420|Code.exe|0.0|302.1875;15660|chrome.exe|0.0|540.45703125;20096|python3.11.exe|89.8|150.515625;20976|msedge.exe|23.1|222.31640625
2025-10-01 15:35:28,92.0,56.5,77.9,0|System Idle Process|244.2|0.0078125;260|Code.exe|0.0|651.34375;1792|MemCompression|0.0|394.8828125;12944|MsMpEng.exe|0.0|282.27734375;15420|Code.exe|0.0|302.1875;15660|chrome.exe|0.0|540.45703125;20096|python3.11.exe|94.4|150.83984375;20976|msedge.exe|11.1|222.31640625
2025-10-01 15:35:32,52.7,56.7,77.9,0|System Idle Process|132.5|0.0078125;260|Code.exe|0.0|651.359375;1792|MemCompression|0.0|394.26953125;11620|dwm.exe|24.3|61.6640625;12944|MsMpEng.exe|4.5|284.75;15420|Code.exe|0.0|302.5234375;15660|chrome.exe|0.0|539.71484375;18692|msedge.exe|30.2|139.5078125;19044|msedge.exe|20.2|170.44140625;20096|python3.11.exe|29.2|150.546875;20976|msedge.exe|72.2|233.35546875
2025-10-01 15:35:33,44.8,56.8,77.9,0|System Idle Process|227.1|0.0078125;260|Code.exe|0.0|651.359375;1792|MemCompression|0.0|394.26953125;11620|dwm.exe|30.7|61.6640625;12944|MsMpEng.exe|0.0|284.75;15420|Code.exe|0.0|302.5234375;15660|chrome.exe|0.0|539.71484375;18692|msedge.exe|33.3|139.53515625;19044|msedge.exe|20.5|172.87890625;20096|python3.11.exe|76.8|150.546875;20976|msedge.exe|46.2|233.35546875
2025-10-01 15:35:33,55.6,56.9,77.9,0|System Idle Process|150.0|0.0078125;260|Code.exe|0.0|651.359375;1792|MemCompression|0.0|394.26953125;11620|dwm.exe|30.0|61.6640625;12944|MsMpEng.exe|0.0|284.75;15420|Code.exe|0.0|302.5234375;15660|chrome.exe|0.0|539.71484375;20096|python3.11.exe|90.0|150.875;20976|msedge.exe|17.9|233.77734375
2025-10-01 15:35:37,30.5,56.7,77.9,0|System Idle Process|263.8|0.0078125;260|Code.exe|0.4|651.375;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|1.6|284.75390625;15420|Code.exe|0.0|302.65234375;15660|chrome.exe|0.0|539.71875;20096|python3.11.exe|29.2|150.7109375;20976|msedge.exe|28.3|245.81640625
2025-10-01 15:35:38,44.4,56.8,77.9,0|System Idle Process|269.9|0.0078125;260|Code.exe|0.0|651.375;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|284.75390625;15420|Code.exe|0.0|302.65234375;15660|chrome.exe|0.0|539.71875;20096|python3.11.exe|100.1|150.7109375;20976|msedge.exe|3.2|242.0859375
2025-10-01 15:35:38,58.1,56.9,77.9,0|System Idle Process|281.3|0.0078125;260|Code.exe|0.0|651.375;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|284.75390625;15420|Code.exe|0.0|302.65234375;15660|chrome.exe|0.0|539.71875;20096|python3.11.exe|99.9|150.7109375;20976|msedge.exe|0.0|242.1640625
2025-10-01 15:35:42,30.0,56.8,77.9,0|System Idle Process|272.7|0.0078125;260|Code.exe|0.0|651.3984375;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|1.6|284.984375;15420|Code.exe|0.0|302.73828125;15660|chrome.exe|0.4|539.8125;20096|python3.11.exe|29.0|150.7265625;20976|msedge.exe|28.5|250.453125
2025-10-01 15:35:43,32.0,56.8,77.9,0|System Idle Process|283.8|0.0078125;260|Code.exe|0.0|651.3984375;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|284.984375;15420|Code.exe|0.0|302.73828125;15660|chrome.exe|0.0|539.8125;20096|python3.11.exe|94.6|150.7265625;20976|msedge.exe|10.5|250.4609375
2025-10-01 15:35:43,33.2,56.7,77.9,0|System Idle Process|282.5|0.0078125;260|Code.exe|0.0|651.3984375;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|284.984375;15420|Code.exe|0.0|302.73828125;15660|chrome.exe|0.0|539.8125;20096|python3.11.exe|97.1|150.7265625;20976|msedge.exe|12.1|250.46484375
2025-10-01 15:35:47,29.4,56.7,77.9,0|System Idle Process|319.4|0.0078125;260|Code.exe|0.0|651.4140625;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|2.9|285.0;15420|Code.exe|0.0|302.875;15660|chrome.exe|0.0|539.80078125;20096|python3.11.exe|26.6|150.83984375;20976|msedge.exe|19.9|250.70703125
2025-10-01 15:35:47,31.2,56.7,77.9,0|System Idle Process|264.9|0.0078125;260|Code.exe|0.0|651.4140625;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|285.0;15420|Code.exe|0.0|302.875;15660|chrome.exe|0.0|539.80078125;20096|python3.11.exe|97.3|150.83984375;20976|msedge.exe|7.9|250.71484375
2025-10-01 15:35:48,34.4,56.7,77.9,0|System Idle Process|270.3|0.0078125;260|Code.exe|0.0|651.4140625;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|285.0;15420|Code.exe|0.0|302.875;15660|chrome.exe|0.0|539.80078125;20096|python3.11.exe|100.0|151.16796875;20976|msedge.exe|2.8|250.72265625
2025-10-01 15:35:52,27.7,56.6,77.9,0|System Idle Process|316.2|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|2.5|284.984375;15420|Code.exe|0.0|303.03125;15660|chrome.exe|0.0|539.8046875;20096|python3.11.exe|27.2|150.84375;20976|msedge.exe|17.1|249.484375
2025-10-01 15:35:52,30.4,56.6,77.9,0|System Idle Process|268.8|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|284.984375;15420|Code.exe|0.0|303.03125;15660|chrome.exe|0.0|539.80859375;20096|python3.11.exe|97.1|150.84375;20976|msedge.exe|9.7|249.48828125
2025-10-01 15:35:53,32.9,56.6,77.9,0|System Idle Process|285.0|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|284.984375;15420|Code.exe|0.0|303.06640625;15660|chrome.exe|0.0|539.80859375;20096|python3.11.exe|99.9|150.84375;20976|msedge.exe|0.0|249.49609375
2025-10-01 15:35:57,28.6,56.5,77.9,0|System Idle Process|308.8|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|1.7|284.984375;15420|Code.exe|0.0|303.2265625;15660|chrome.exe|0.0|539.8125;19044|msedge.exe|20.1|160.328125;20096|python3.11.exe|27.6|150.87109375;20976|msedge.exe|19.7|251.14453125
2025-10-01 15:35:57,35.8,56.5,77.9,0|System Idle Process|283.6|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|284.984375;15420|Code.exe|0.0|303.2265625;15660|chrome.exe|0.0|539.8125;20096|python3.11.exe|100.0|150.87109375;20976|msedge.exe|8.1|251.15625
2025-10-01 15:35:58,53.5,56.7,77.9,0|System Idle Process|283.1|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|284.984375;15420|Code.exe|0.0|303.2265625;15660|chrome.exe|0.0|539.8125;20096|python3.11.exe|100.0|150.87109375;20976|msedge.exe|0.0|251.1796875
2025-10-01 15:36:02,42.3,57.0,77.9,0|System Idle Process|259.5|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|1.6|285.046875;15420|Code.exe|0.0|303.3828125;15660|chrome.exe|3.2|539.90625;20096|python3.11.exe|28.5|150.828125;20976|msedge.exe|37.4|259.171875
2025-10-01 15:36:02,54.3,57.0,77.9,0|System Idle Process|209.6|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;12944|MsMpEng.exe|0.0|285.046875;15420|Code.exe|0.0|303.3828125;15660|chrome.exe|34.1|540.00390625;20096|python3.11.exe|93.3|150.828125;20976|msedge.exe|0.0|259.1953125
2025-10-01 15:36:03,51.4,57.0,77.9,0|System Idle Process|208.9|0.0078125;260|Code.exe|0.0|651.41796875;1792|MemCompression|0.0|394.2734375;8596|chrome.exe|33.4|124.8828125;11420|chrome.exe|42.5|159.5078125;11620|dwm.exe|36.6|61.6640625;12944|MsMpEng.exe|0.0|285.046875;15420|Code.exe|0.0|303.4375;15660|chrome.exe|25.7|540.3359375;20096|python3.11.exe|63.1|151.21875;20976|msedge.exe|2.6|259.90234375
2025-10-01 15:36:07,83.9,56.7,77.9,0|System Idle Process|176.8|0.0078125;260|Code.exe|0.0|651.53125;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|41.5|142.125;11420|chrome.exe|43.3|159.4921875;11620|dwm.exe|35.0|61.6640625;12944|MsMpEng.exe|0.4|285.0546875;15420|Code.exe|0.0|303.54296875;15660|chrome.exe|33.7|540.34765625;20096|python3.11.exe|22.8|150.80859375;20976|msedge.exe|14.6|203.12890625
2025-10-01 15:36:08,86.9,56.8,77.9,0|System Idle Process|115.6|0.0078125;260|Code.exe|0.0|651.53125;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|59.2|142.40625;11420|chrome.exe|72.6|159.4921875;11620|dwm.exe|54.7|61.6640625;12944|MsMpEng.exe|0.0|285.0546875;15420|Code.exe|0.0|303.54296875;15660|chrome.exe|43.7|540.3671875;20096|python3.11.exe|40.3|150.80859375
2025-10-01 15:36:08,89.1,57.0,77.9,0|System Idle Process|114.8|0.0078125;260|Code.exe|0.0|651.53125;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|86.4|142.4765625;11420|chrome.exe|83.2|159.4921875;11620|dwm.exe|51.3|61.6640625;12944|MsMpEng.exe|4.9|285.0625;15420|Code.exe|0.0|303.59375;15660|chrome.exe|64.0|540.21875;20096|python3.11.exe|37.8|151.13671875
2025-10-01 15:36:12,62.5,56.8,77.9,0|System Idle Process|101.5|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|44.5|142.04296875;11420|chrome.exe|39.4|159.46875;11620|dwm.exe|35.8|61.6640625;12944|MsMpEng.exe|2.8|285.09375;15420|Code.exe|0.0|303.69921875;15660|chrome.exe|40.4|541.7109375;20096|python3.11.exe|23.7|150.8359375;20976|msedge.exe|21.2|204.578125;22288|msedge.exe|21.2|188.1171875
2025-10-01 15:36:13,69.6,56.8,77.9,0|System Idle Process|230.0|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|35.0|142.171875;11420|chrome.exe|48.8|159.41015625;11620|dwm.exe|28.6|61.6640625;12944|MsMpEng.exe|0.0|285.09375;15420|Code.exe|0.0|303.69921875;15660|chrome.exe|33.3|541.10546875;20096|python3.11.exe|65.1|150.8515625;20976|msedge.exe|0.0|204.578125
2025-10-01 15:36:13,79.1,56.9,77.9,0|System Idle Process|139.7|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|38.1|142.02734375;11420|chrome.exe|31.0|159.41015625;11620|dwm.exe|34.1|61.6640625;12944|MsMpEng.exe|0.0|285.09375;15420|Code.exe|0.0|303.75390625;15660|chrome.exe|21.9|542.5703125;20096|python3.11.exe|73.1|151.1875;20976|msedge.exe|0.0|204.69921875
2025-10-01 15:36:17,51.9,56.7,77.9,0|System Idle Process|172.4|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;11620|dwm.exe|22.6|61.6640625;12944|MsMpEng.exe|2.4|285.16015625;15420|Code.exe|0.0|303.859375;15660|chrome.exe|35.2|541.453125;19044|msedge.exe|24.9|195.171875;20096|python3.11.exe|28.5|150.91015625;20976|msedge.exe|25.5|206.42578125;22288|msedge.exe|26.7|180.828125
2025-10-01 15:36:18,72.3,56.7,77.9,0|System Idle Process|289.7|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|0.0|285.16015625;15420|Code.exe|0.0|303.859375;15660|chrome.exe|32.2|541.4921875;20096|python3.11.exe|100.0|150.91015625;20976|msedge.exe|0.0|206.42578125
2025-10-01 15:36:18,91.1,56.8,77.9,0|System Idle Process|262.3|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|0.0|285.16015625;15420|Code.exe|0.0|303.859375;15660|chrome.exe|104.8|542.3046875;20096|python3.11.exe|100.0|150.91015625;20976|msedge.exe|0.0|206.42578125
